Week,Rank,Track,Artist,Streams,Track_uri
2021-08-13--2021-08-20,152,XO Tour Llif3,Lil Uzi Vert,"1,552,705",https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2021-08-13--2021-08-20,153,Wasted On You,Morgan Wallen,"1,546,192",https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
2021-08-13--2021-08-20,154,hot girl bummer,blackbear,"1,542,966",https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
2021-08-13--2021-08-20,155,Life Is but a Stream~,$uicideboy$,"1,537,500",https://open.spotify.com/track/5wRSnumY0x8O47QuxgqwhR
2021-08-13--2021-08-20,156,Love Me Now (feat. Zoe Wees),Kygo,"1,531,458",https://open.spotify.com/track/1c1sdxrYLIiuJOlE7PPttb
2021-08-13--2021-08-20,157,you broke me first,Tate McRae,"1,529,534",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
2021-08-13--2021-08-20,158,Ni**as In Paris,"JAY-Z, Kanye West","1,514,617",https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007
2021-08-13--2021-08-20,159,Drunk (And I Don't Wanna Go Home),"Elle King, Miranda Lambert","1,510,454",https://open.spotify.com/track/0QULNNd9z5s35entfiiXoa
2021-08-13--2021-08-20,160,The Box,Roddy Ricch,"1,508,395",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2021-08-13--2021-08-20,161,5 Grand at 8 to 1,$uicideboy$,"1,500,418",https://open.spotify.com/track/1RSjxBz03F6vEqoHT9jWBa
2021-08-13--2021-08-20,162,505,Arctic Monkeys,"1,497,285",https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
2021-08-13--2021-08-20,163,Steal My Love,Dan + Shay,"1,495,003",https://open.spotify.com/track/0vzSAyinyA619ZbrOaAi04
2021-08-13--2021-08-20,164,Lost Cause,Billie Eilish,"1,493,209",https://open.spotify.com/track/4191RXFPa7Ge9XkA4cWlna
2021-08-13--2021-08-20,165,Talking to the Moon,Bruno Mars,"1,491,339",https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
2021-08-13--2021-08-20,166,If I Didn't Love You,"Jason Aldean, Carrie Underwood","1,485,479",https://open.spotify.com/track/5f3MXmTmstozFg0BH1yPUk
2021-08-13--2021-08-20,167,Before You Go,Lewis Capaldi,"1,485,368",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
2021-08-13--2021-08-20,168,Chosen (feat. Ty Dolla $ign),"Blxst, Tyga","1,482,041",https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
2021-08-13--2021-08-20,169,Life Is Good (feat. Drake),Future,"1,481,687",https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
2021-08-13--2021-08-20,170,Money Trees,"Kendrick Lamar, Jay Rock","1,480,785",https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
2021-08-13--2021-08-20,171,Heartless,Kanye West,"1,479,614",https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5
2021-08-13--2021-08-20,172,Build a Bitch,Bella Poarch,"1,478,815",https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
2021-08-13--2021-08-20,173,Therefore I Am,Billie Eilish,"1,475,917",https://open.spotify.com/track/20R4HfKloPKgXDqU7UKk3x
2021-08-13--2021-08-20,174,Ric Flair Drip (with Metro Boomin),Offset,"1,474,012",https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
2021-08-13--2021-08-20,175,Wild Side (feat. Cardi B),Normani,"1,473,319",https://open.spotify.com/track/2vXgyN14LX2zl7JEASw242
2021-08-13--2021-08-20,176,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,"1,470,739",https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm
2021-08-13--2021-08-20,177,The Less I Know The Better,Tame Impala,"1,468,171",https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
2021-08-13--2021-08-20,178,Beautiful Crazy,Luke Combs,"1,465,610",https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
2021-08-13--2021-08-20,179,Chicken Fried,Zac Brown Band,"1,463,763",https://open.spotify.com/track/3eBnEo9WL34ulBCZlLpUQO
2021-08-13--2021-08-20,180,Goosebumps - Remix,"Travis Scott, HVME","1,461,745",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
2021-08-13--2021-08-20,181,The Hills,The Weeknd,"1,459,805",https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
2021-08-13--2021-08-20,182,More Than My Hometown,Morgan Wallen,"1,457,884",https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
2021-08-13--2021-08-20,183,Avalon,$uicideboy$,"1,456,570",https://open.spotify.com/track/19n8izXThARSuQAXrOKNbO
2021-08-13--2021-08-20,184,"1 step forward, 3 steps back",Olivia Rodrigo,"1,456,273",https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg
2021-08-13--2021-08-20,185,Wait a Minute!,WILLOW,"1,455,996",https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
2021-08-13--2021-08-20,186,Dior,Pop Smoke,"1,452,436",https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
2021-08-13--2021-08-20,187,Riptide,Vance Joy,"1,444,757",https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
2021-08-13--2021-08-20,188,MIDDLE CHILD,J. Cole,"1,443,616",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
2021-08-13--2021-08-20,189,34+35,Ariana Grande,"1,440,568",https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
2021-08-13--2021-08-20,190,Qué Más Pues?,"J Balvin, Maria Becerra","1,435,347",https://open.spotify.com/track/6hf0RpxTbOprT5nnwzkk8e
2021-08-13--2021-08-20,191,Don't Be Shy,"Tiësto, KAROL G","1,430,563",https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB
2021-08-13--2021-08-20,192,Tyler Herro,Jack Harlow,"1,426,939",https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
2021-08-13--2021-08-20,193,lovely (with Khalid),Billie Eilish,"1,422,242",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2021-08-13--2021-08-20,194,Bound 2,Kanye West,"1,422,224",https://open.spotify.com/track/3sNVsP50132BTNlImLx70i
2021-08-13--2021-08-20,195,Drip Too Hard (Lil Baby & Gunna),Lil Baby,"1,420,324",https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
2021-08-13--2021-08-20,196,Ugliest,$uicideboy$,"1,413,778",https://open.spotify.com/track/2Q9nA56DKKJhj4cHMbHlAS
2021-08-13--2021-08-20,197,alone in a room full of people,blackbear,"1,412,080",https://open.spotify.com/track/6D7Y1ifRZYfqaTvffJ2zGT
2021-08-13--2021-08-20,198,Godzilla (feat. Juice WRLD),Eminem,"1,408,497",https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
2021-08-13--2021-08-20,199,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,"1,405,766",https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
2021-08-13--2021-08-20,200,Arcade,Duncan Laurence,"1,405,556",https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
2021-08-06--2021-08-13,1,STAY (with Justin Bieber),The Kid LAROI,"14,059,933",https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
2021-08-06--2021-08-13,2,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,"11,851,792",https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
2021-08-06--2021-08-13,3,Happier Than Ever,Billie Eilish,"9,664,107",https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
2021-08-06--2021-08-13,4,good 4 u,Olivia Rodrigo,"8,782,159",https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2021-08-06--2021-08-13,5,Take My Breath,The Weeknd,"7,594,096",https://open.spotify.com/track/6OGogr19zPTM4BALXuMQpF
2021-08-06--2021-08-13,6,Need to Know,Doja Cat,"7,183,497",https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
2021-08-06--2021-08-13,7,Kiss Me More (feat. SZA),Doja Cat,"7,171,016",https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
2021-08-06--2021-08-13,8,Bad Habits,Ed Sheeran,"5,635,201",https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
2021-08-06--2021-08-13,9,Ain't Shit,Doja Cat,"5,595,689",https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
2021-08-06--2021-08-13,10,Heat Waves,Glass Animals,"5,500,091",https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2021-08-06--2021-08-13,11,MONTERO (Call Me By Your Name),Lil Nas X,"5,491,522",https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
2021-08-06--2021-08-13,12,Levitating (feat. DaBaby),Dua Lipa,"5,274,327",https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
2021-08-06--2021-08-13,13,2055,Sleepy Hallow,"5,196,673",https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
2021-08-06--2021-08-13,14,Beggin',Måneskin,"5,058,362",https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
2021-08-06--2021-08-13,15,traitor,Olivia Rodrigo,"5,020,608",https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
2021-08-06--2021-08-13,16,RAPSTAR,Polo G,"4,918,806",https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
2021-08-06--2021-08-13,17,Volví,"Aventura, Bad Bunny","4,844,392",https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi
2021-08-06--2021-08-13,18,deja vu,Olivia Rodrigo,"4,722,189",https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
2021-08-06--2021-08-13,19,Wants and Needs (feat. Lil Baby),Drake,"3,942,142",https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
2021-08-06--2021-08-13,20,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,"3,837,647",https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
2021-08-06--2021-08-13,21,Thot Shit,Megan Thee Stallion,"3,752,858",https://open.spotify.com/track/5zNW5ARjYhJQJz1AChP33n
2021-08-06--2021-08-13,22,SUVs (Black on Black),"Jack Harlow, Pooh Shiesty","3,746,756",https://open.spotify.com/track/1MIGkQxcdAt2lDx6ySpsc5
2021-08-06--2021-08-13,23,Motley Crew,Post Malone,"3,682,255",https://open.spotify.com/track/40uMIn2zJLAQhNXghRjBed
2021-08-06--2021-08-13,24,Fancy Like,Walker Hayes,"3,649,099",https://open.spotify.com/track/3ZozFqJJlDBNIm4xqxn2ZD
2021-08-06--2021-08-13,25,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,"3,486,017",https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
2021-08-06--2021-08-13,26,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic","3,391,820",https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
2021-08-06--2021-08-13,27,drivers license,Olivia Rodrigo,"3,335,134",https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
2021-08-06--2021-08-13,28,REPEAT IT (with Gunna),Lil Tecca,"3,313,083",https://open.spotify.com/track/21AJQhGZpujjZQXByZAXpr
2021-08-06--2021-08-13,29,favorite crime,Olivia Rodrigo,"3,265,904",https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
2021-08-06--2021-08-13,30,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI,"3,188,452",https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX
2021-08-06--2021-08-13,31,Yonaguni,Bad Bunny,"3,157,597",https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
2021-08-06--2021-08-13,32,Todo De Ti,Rauw Alejandro,"3,126,295",https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
2021-08-06--2021-08-13,33,Freaks,Surf Curse,"3,107,161",https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
2021-08-06--2021-08-13,34,"jealousy, jealousy",Olivia Rodrigo,"3,030,292",https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
2021-08-06--2021-08-13,35,You Right,"Doja Cat, The Weeknd","2,963,300",https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
2021-08-06--2021-08-13,36,Blinding Lights,The Weeknd,"2,951,345",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2021-08-06--2021-08-13,37,Woman,Doja Cat,"2,947,149",https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
2021-08-06--2021-08-13,38,happier,Olivia Rodrigo,"2,938,889",https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
2021-08-06--2021-08-13,39,brutal,Olivia Rodrigo,"2,887,955",https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
2021-08-06--2021-08-13,40,Over The Top (feat. Drake),Smiley,"2,882,816",https://open.spotify.com/track/3yaYgjEFkRw3PVjW9mV1TO
2021-08-06--2021-08-13,41,Astronaut In The Ocean,Masked Wolf,"2,855,430",https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
2021-08-06--2021-08-13,42,Pepas,Farruko,"2,811,079",https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
2021-08-06--2021-08-13,43,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,"2,752,742",https://open.spotify.com/track/1EJIcDYXwSqipW5dFe4uJz
2021-08-06--2021-08-13,44,Miss The Rage (feat. Playboi Carti),Trippie Redd,"2,744,172",https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
2021-08-06--2021-08-13,45,Get Into It (Yuh),Doja Cat,"2,730,085",https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
2021-08-06--2021-08-13,46,Come & Go (with Marshmello),Juice WRLD,"2,688,974",https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
2021-08-06--2021-08-13,47,Skate,"Bruno Mars, Anderson .Paak, Silk Sonic","2,679,684",https://open.spotify.com/track/2sXf2JdbB2GlNju00kw9WE
2021-08-06--2021-08-13,48,NDA,Billie Eilish,"2,675,147",https://open.spotify.com/track/38GBNKZUhfBkk3oNlWzRYd
2021-08-06--2021-08-13,49,Heartbreak Anniversary,Giveon,"2,669,011",https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
2021-08-06--2021-08-13,50,Ball If I Want To,DaBaby,"2,638,322",https://open.spotify.com/track/0cu0rhnlCnJ7JIeHRiLpj3
2021-08-06--2021-08-13,51,I WANNA BE YOUR SLAVE,Måneskin,"2,596,398",https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
2021-08-06--2021-08-13,52,Tell Em,"Cochise, $NOT","2,594,599",https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
2021-08-06--2021-08-13,53,Sweater Weather,The Neighbourhood,"2,589,785",https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
2021-08-06--2021-08-13,54,Butter,BTS,"2,565,550",https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
2021-08-06--2021-08-13,55,Pain,PinkPantheress,"2,474,336",https://open.spotify.com/track/7CIERzyqIwLVKGp00YbHRO
2021-08-06--2021-08-13,56,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,"2,460,184",https://open.spotify.com/track/5JKnYZOhSP7rOK0jPYcCjV
2021-08-06--2021-08-13,57,my ex's best friend (with blackbear),Machine Gun Kelly,"2,415,898",https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
2021-08-06--2021-08-13,58,i hope ur miserable until ur dead,Nessa Barrett,"2,406,178",https://open.spotify.com/track/4ka1FkKAMde6dQAFFMXKac
2021-08-06--2021-08-13,59,A-O-K,Tai Verdes,"2,355,813",https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP
2021-08-06--2021-08-13,60,telepatía,Kali Uchis,"2,342,206",https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
2021-08-06--2021-08-13,61,Leave Before You Love Me (with Jonas Brothers),Marshmello,"2,317,290",https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1
2021-08-06--2021-08-13,62,@ my worst,blackbear,"2,284,902",https://open.spotify.com/track/0mHGftgYtmpH4y17T3VZ2E
2021-08-06--2021-08-13,63,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator","2,283,975",https://open.spotify.com/track/5B0kgjHULYJhAQkK5XsMoC
2021-08-06--2021-08-13,64,Mood (feat. iann dior),24kGoldn,"2,277,929",https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
2021-08-06--2021-08-13,65,Circles,Post Malone,"2,275,715",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2021-08-06--2021-08-13,66,DÁKITI,"Bad Bunny, Jhay Cortez","2,265,363",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2021-08-06--2021-08-13,67,Good Days,SZA,"2,243,241",https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
2021-08-06--2021-08-13,68,Lil Bit,"Nelly, Florida Georgia Line","2,229,202",https://open.spotify.com/track/0NmuYnjETG3u3qx0OmEJev
2021-08-06--2021-08-13,69,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,"2,228,832",https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
2021-08-06--2021-08-13,70,Streets,Doja Cat,"2,228,490",https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
2021-08-06--2021-08-13,71,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee","2,218,436",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
2021-08-06--2021-08-13,72,Watermelon Sugar,Harry Styles,"2,203,178",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
2021-08-06--2021-08-13,73,Martin & Gina,Polo G,"2,202,986",https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
2021-08-06--2021-08-13,74,No Role Modelz,J. Cole,"2,194,501",https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
2021-08-06--2021-08-13,75,Red Light Green Light,DaBaby,"2,176,028",https://open.spotify.com/track/1YDebgap5OFwXEBG18NJvy
2021-08-06--2021-08-13,76,Best Friend (feat. Doja Cat),Saweetie,"2,116,179",https://open.spotify.com/track/20BOju91NaEFK5Py4VJ2pp
2021-08-06--2021-08-13,77,Dark Red,Steve Lacy,"2,111,514",https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
2021-08-06--2021-08-13,78,WITHOUT YOU,The Kid LAROI,"2,110,567",https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
2021-08-06--2021-08-13,79,Don't Go Yet,Camila Cabello,"2,072,190",https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
2021-08-06--2021-08-13,80,Permission to Dance,BTS,"2,056,514",https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
2021-08-06--2021-08-13,81,m y . l i f e (with 21 Savage & Morray),J. Cole,"2,020,354",https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
2021-08-06--2021-08-13,82,Lost Cause,Billie Eilish,"2,016,500",https://open.spotify.com/track/4191RXFPa7Ge9XkA4cWlna
2021-08-06--2021-08-13,83,Oxytocin,Billie Eilish,"2,012,531",https://open.spotify.com/track/4t2OeILB07eMGTXSUbMPEu
2021-08-06--2021-08-13,84,Billie Bossa Nova,Billie Eilish,"1,994,602",https://open.spotify.com/track/2KnuaZYoGzDoHiBTNYOTXG
2021-08-06--2021-08-13,85,Up,Cardi B,"1,993,571",https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
2021-08-06--2021-08-13,86,All Girls Are The Same,Juice WRLD,"1,978,388",https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
2021-08-06--2021-08-13,87,Dreams - 2004 Remaster,Fleetwood Mac,"1,961,886",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
2021-08-06--2021-08-13,88,Wishing Well,Juice WRLD,"1,960,365",https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
2021-08-06--2021-08-13,89,Lose,"KSI, Lil Wayne","1,955,556",https://open.spotify.com/track/7nVERWQXlgZRQsYw4fHf3b
2021-08-06--2021-08-13,90,Mr. Brightside,The Killers,"1,934,268",https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
2021-08-06--2021-08-13,91,Lucid Dreams,Juice WRLD,"1,911,133",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
2021-08-06--2021-08-13,92,AM Remix,"Nio Garcia, J Balvin, Bad Bunny","1,898,348",https://open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho
2021-08-06--2021-08-13,93,late at night,Roddy Ricch,"1,895,156",https://open.spotify.com/track/1fxYz1s15pyZLsJT0Hdh1m
2021-08-06--2021-08-13,94,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,"1,895,073",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
2021-08-06--2021-08-13,95,Calling My Phone,"Lil Tjay, 6LACK","1,890,101",https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
2021-08-06--2021-08-13,96,enough for you,Olivia Rodrigo,"1,888,879",https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e
2021-08-06--2021-08-13,97,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,"1,886,072",https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI
2021-08-06--2021-08-13,98,Getting Older,Billie Eilish,"1,875,937",https://open.spotify.com/track/4HOryCnbme0zBnF8LWij3f
2021-08-06--2021-08-13,99,The Spins,Mac Miller,"1,869,044",https://open.spotify.com/track/51pshtuYkgUQnt5huMPbKL
2021-08-06--2021-08-13,100,Bezos I,Bo Burnham,"1,865,092",https://open.spotify.com/track/0Kdj7nwaYQmvhxnqZaIQuW
2021-08-06--2021-08-13,101,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,"1,861,570",https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
2021-08-06--2021-08-13,102,Therefore I Am,Billie Eilish,"1,860,652",https://open.spotify.com/track/20R4HfKloPKgXDqU7UKk3x
2021-08-06--2021-08-13,103,Forever After All,Luke Combs,"1,853,634",https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
2021-08-06--2021-08-13,104,Hats Off (feat. Travis Scott),"Lil Baby, Lil Durk","1,851,689",https://open.spotify.com/track/4lUmnwRybYH7mMzf16xB0y
2021-08-06--2021-08-13,105,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,"1,841,474",https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf
2021-08-06--2021-08-13,106,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,BIA,"1,831,599",https://open.spotify.com/track/67G6iaOw8DZqp1z8STR89R
2021-08-06--2021-08-13,107,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,"1,825,001",https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
2021-08-06--2021-08-13,108,positions,Ariana Grande,"1,809,370",https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
2021-08-06--2021-08-13,109,NEVER LEFT,Lil Tecca,"1,805,540",https://open.spotify.com/track/21UkXrc9kD48rNpTMI2ecz
2021-08-06--2021-08-13,110,Solid (feat. Drake),"Young Stoner Life, Young Thug, Gunna","1,803,402",https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
2021-08-06--2021-08-13,111,Laugh Now Cry Later (feat. Lil Durk),Drake,"1,788,274",https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
2021-08-06--2021-08-13,112,Wockesha,Moneybagg Yo,"1,783,767",https://open.spotify.com/track/0nqhKXDjsyBMvbeWmgijD0
2021-08-06--2021-08-13,113,Whiskey Glasses,Morgan Wallen,"1,777,599",https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
2021-08-06--2021-08-13,114,Save Your Tears,The Weeknd,"1,776,787",https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
2021-08-06--2021-08-13,115,ROCKSTAR (feat. Roddy Ricch),DaBaby,"1,775,118",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2021-08-06--2021-08-13,116,20 Min,Lil Uzi Vert,"1,759,278",https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
2021-08-06--2021-08-13,117,Holy Smokes,"Trippie Redd, Lil Uzi Vert","1,741,117",https://open.spotify.com/track/3EpF150nXMSNjiH0bbmXIL
2021-08-06--2021-08-13,118,WAP (feat. Megan Thee Stallion),Cardi B,"1,740,368",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2021-08-06--2021-08-13,119,I Didn't Change My Number,Billie Eilish,"1,733,924",https://open.spotify.com/track/7bcy34fBT2ap1L4bfPsl9q
2021-08-06--2021-08-13,120,Wishful Drinking (with Sam Hunt),Ingrid Andress,"1,733,558",https://open.spotify.com/track/3HGnIIdHYIbkowzLk8UHbE
2021-08-06--2021-08-13,121,YKWIM?,Yot Club,"1,732,856",https://open.spotify.com/track/2vWBUC9djv6BtiGlmKiQaH
2021-08-06--2021-08-13,122,Daddy Issues,The Neighbourhood,"1,728,160",https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
2021-08-06--2021-08-13,123,Cigarette Daydreams,Cage The Elephant,"1,723,268",https://open.spotify.com/track/0lkQOB949M2gLyut86aJ1b
2021-08-06--2021-08-13,124,Electric Love,BØRNS,"1,722,874",https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
2021-08-06--2021-08-13,125,Glad You Exist,Dan + Shay,"1,712,890",https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
